team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,ANADOLU EFES,EFS,80,E. Yilmaz,Erkan,Yilmaz,33,1,,0,,,17:22,1,3,33,0,2,0,1,1,100,1,2,50,4,1,5,4,3,1,0,0,2,2,3,0,2,19,2,E. Yilmaz,1:80
1,ANADOLU EFES,EFS,91,K. Jones,Kai,Jones,88,0,,1,,,17:39,3,3,100,0,0,0,3,3,100,1,2,50,1,3,4,0,0,1,1,0,4,2,7,2,3,-1,6,K. Jones,1:91
2,GLINT MANISA BASKET,MNS,29,D. Smith,Dayshon,Smith,2,1,1.0,0,,,26:23,2,13,15,2,7,28,0,6,0,2,2,100,3,0,3,6,4,3,1,4,2,2,8,3,0,-24,0,D. Smith,2:29
2,GLINT MANISA BASKET,MNS,21,B. Eryurtlu,Batu,Eryurtlu,6,0,,1,,,16:13,1,10,10,0,4,0,1,6,16,0,0,0,2,2,4,0,0,0,0,2,0,1,2,0,2,-10,2,B. Eryurtlu,2:21
2,GLINT MANISA BASKET,MNS,22,Y. Onan,Yigit,Onan,7,1,,1,,,27:31,6,11,54,3,5,60,3,6,50,7,8,87,0,1,1,1,0,1,0,0,2,4,22,4,5,-30,4,Y. Onan,2:22
2,GLINT MANISA BASKET,MNS,14,I. Yilmaz,Ibrahim Ethem,Yilmaz,9,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I. Yilmaz,2:14
2,GLINT MANISA BASKET,MNS,31,J. Mintz,Judah,Mintz,10,1,,1,,,29:49,2,12,16,0,3,0,2,9,22,5,8,62,2,0,2,3,2,0,0,0,2,11,9,1,5,-34,2,J. Mintz,2:31
2,GLINT MANISA BASKET,MNS,20,B. Çal,Bugra,Çal,11,0,,1,,,16:59,1,3,33,0,1,0,1,2,50,0,0,0,7,1,8,1,3,1,0,1,4,0,2,0,0,-3,2,B. Çal,2:20
2,GLINT MANISA BASKET,MNS,25,M. Yerkazanoglu,Mustafa,Yerkazanoglu,12,0,,0,,,12:47,2,2,100,0,0,0,2,2,100,0,0,0,1,2,3,0,0,0,0,0,1,1,4,4,0,-4,4,M. Yerkazanoglu,2:25
2,GLINT MANISA BASKET,MNS,32,K. Zemaitis,Kristupas,Zemaitis,13,0,,0,,,22:20,6,12,50,2,5,40,4,7,57,2,2,100,1,0,1,2,1,1,0,1,1,1,16,2,0,-10,6,K. Zemaitis,2:32
2,GLINT MANISA BASKET,MNS,27,E. Mobley,Eric Isaiah,Mobley,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Mobley,2:27
2,GLINT MANISA BASKET,MNS,1001,A. Çamoğlu,Altan,Çamoğlu,21,1,,1,,,25:15,1,5,20,0,2,0,1,3,33,0,0,0,1,2,3,1,1,1,0,0,4,0,2,0,2,-18,2,,2:1001
2,GLINT MANISA BASKET,MNS,26,J. Johnson,Jayce,Johnson,34,1,,0,,,22:43,2,4,50,0,0,0,2,4,50,3,4,75,2,5,7,1,2,1,0,1,1,2,7,4,0,-27,4,J. Johnson,2:26
2,GLINT MANISA BASKET,MNS,28,J. Pereira,Joao Marcello,Pereira,45,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Pereira,2:28
