team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,ANADOLU EFES,402.1,421.0,"[80, 81, 88, 91, 92]",80|81|88|91|92,2,2,2,1,0,1,50.0,0.0,2,00:22:70,3,10:00:00,54,34,55,34,Unknownx5,5,80|81|88|91|92,1:80|1:81|1:88|1:91|1:92,"[80, 81, 88, 91, 92]","['1:80', '1:81', '1:88', '1:91', '1:92']","['E. Yilmaz', 'S. Hazer', 'I. Cordinier', 'K. Jones', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,421.1,481.0,"[73, 74, 80, 88, 89]",73|74|80|88|89,10,10,10,18,6,12,180.0,60.0,3,10:00:00,3,06:02:00,55,34,73,40,Unknownx5,5,73|74|80|88|89,1:73|1:74|1:80|1:88|1:89,"[73, 74, 80, 88, 89]","['1:73', '1:74', '1:80', '1:88', '1:89']","['B. Dessert', 'P. Dozier Jr', 'E. Yilmaz', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
1,ANADOLU EFES,481.1,503.0,"[73, 75, 80, 81, 92]",73|75|80|81|92,2,2,2,0,0,0,0.0,0.0,3,06:02:00,3,05:21:00,73,40,73,40,Unknownx5,5,73|75|80|81|92,1:73|1:75|1:80|1:81|1:92,"[73, 75, 80, 81, 92]","['1:73', '1:75', '1:80', '1:81', '1:92']","['B. Dessert', 'C. Swider', 'E. Yilmaz', 'S. Hazer', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,503.1,527.0,"[75, 80, 81, 91, 92]",75|80|81|91|92,4,4,3,0,2,-2,0.0,66.66666666666667,3,05:21:00,3,04:36:00,73,40,73,42,Unknownx5,5,75|80|81|91|92,1:75|1:80|1:81|1:91|1:92,"[75, 80, 81, 91, 92]","['1:75', '1:80', '1:81', '1:91', '1:92']","['C. Swider', 'E. Yilmaz', 'S. Hazer', 'K. Jones', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,527.1,591.0,"[74, 75, 81, 91, 92]",74|75|81|91|92,9,9,9,13,7,6,144.44444444444446,77.77777777777777,3,04:36:00,3,01:14:00,73,42,86,49,Unknownx5,5,74|75|81|91|92,1:74|1:75|1:81|1:91|1:92,"[74, 75, 81, 91, 92]","['1:74', '1:75', '1:81', '1:91', '1:92']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,591.1,607.0,"[74, 75, 81, 82, 91]",74|75|81|82|91,3,3,4,3,2,1,100.0,50.0,3,01:14:00,4,10:00:00,86,49,89,51,Unknownx5,5,74|75|81|82|91,1:74|1:75|1:81|1:82|1:91,"[74, 75, 81, 82, 91]","['1:74', '1:75', '1:81', '1:82', '1:91']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'D. Mutaf', 'K. Jones']",ANADOLU EFES
1,ANADOLU EFES,607.1,638.0,"[73, 75, 80, 81, 82]",73|75|80|81|82,6,6,5,1,5,-4,16.666666666666668,100.0,4,10:00:00,4,08:02:00,89,51,90,56,Unknownx5,5,73|75|80|81|82,1:73|1:75|1:80|1:81|1:82,"[73, 75, 80, 81, 82]","['1:73', '1:75', '1:80', '1:81', '1:82']","['B. Dessert', 'C. Swider', 'E. Yilmaz', 'S. Hazer', 'D. Mutaf']",ANADOLU EFES
1,ANADOLU EFES,638.1,701.0,"[71, 73, 80, 81, 82]",71|73|80|81|82,9,9,9,4,7,-3,44.44444444444444,77.77777777777777,4,08:02:00,4,04:30:00,90,56,94,63,Unknownx5,5,71|73|80|81|82,1:71|1:73|1:80|1:81|1:82,"[71, 73, 80, 81, 82]","['1:71', '1:73', '1:80', '1:81', '1:82']","['B. Yildizli', 'B. Dessert', 'E. Yilmaz', 'S. Hazer', 'D. Mutaf']",ANADOLU EFES
1,ANADOLU EFES,701.1,787.0,"[71, 75, 81, 82, 91]",71|75|81|82|91,16,16,17,10,9,1,62.5,52.94117647058823,4,04:30:00,4,00:00:00,94,63,104,72,Unknownx5,5,71|75|81|82|91,1:71|1:75|1:81|1:82|1:91,"[71, 75, 81, 82, 91]","['1:71', '1:75', '1:81', '1:82', '1:91']","['B. Yildizli', 'C. Swider', 'S. Hazer', 'D. Mutaf', 'K. Jones']",ANADOLU EFES
2,GLINT MANISA BASKET,1.0,96.0,"[22, 26, 29, 31, 1001]",22|26|29|31|1001,15,15,17,4,15,-11,26.666666666666668,88.23529411764706,1,10:00:00,1,05:26:00,0,0,4,15,Unknownx5,5,22|26|29|31|1001,2:22|2:26|2:29|2:31|2:1001,"[22, 26, 29, 31, 1001]","['2:22', '2:26', '2:29', '2:31', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,96.1,146.0,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,9,9,8,4,6,-2,44.44444444444444,75.0,1,05:26:00,1,02:42:00,4,15,8,21,Unknownx5,5,22|26|31|32|1001,2:22|2:26|2:31|2:32|2:1001,"[22, 26, 31, 32, 1001]","['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,146.1,158.0,"[22, 26, 29, 32, 1001]",22|26|29|32|1001,1,1,1,0,0,0,0.0,0.0,1,02:42:00,1,02:15:00,8,21,8,21,Unknownx5,5,22|26|29|32|1001,2:22|2:26|2:29|2:32|2:1001,"[22, 26, 29, 32, 1001]","['2:22', '2:26', '2:29', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,158.1,168.0,"[22, 25, 29, 32, 1001]",22|25|29|32|1001,1,1,1,0,0,0,0.0,0.0,1,02:15:00,1,01:57:00,8,21,8,21,Unknownx5,5,22|25|29|32|1001,2:22|2:25|2:29|2:32|2:1001,"[22, 25, 29, 32, 1001]","['2:22', '2:25', '2:29', '2:32', '2:1001']","['Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,168.1,240.0,"[20, 21, 25, 29, 32]",20|21|25|29|32,13,13,13,7,10,-3,53.84615384615385,76.92307692307692,1,01:57:00,2,08:17:00,8,21,15,31,Unknownx5,5,20|21|25|29|32,2:20|2:21|2:25|2:29|2:32,"[20, 21, 25, 29, 32]","['2:20', '2:21', '2:25', '2:29', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,240.1,263.0,"[20, 21, 25, 31, 32]",20|21|25|31|32,3,3,4,2,6,-4,66.66666666666667,150.0,2,08:17:00,2,06:55:00,15,31,17,37,Unknownx5,5,20|21|25|31|32,2:20|2:21|2:25|2:31|2:32,"[20, 21, 25, 31, 32]","['2:20', '2:21', '2:25', '2:31', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,263.1,298.0,"[21, 22, 26, 31, 32]",21|22|26|31|32,4,4,4,0,3,-3,0.0,75.0,2,06:55:00,2,05:52:00,17,37,17,40,Unknownx5,5,21|22|26|31|32,2:21|2:22|2:26|2:31|2:32,"[21, 22, 26, 31, 32]","['2:21', '2:22', '2:26', '2:31', '2:32']","['B. Eryurtlu', 'Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,298.1,326.0,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,3,3,3,7,7,0,233.33333333333334,233.33333333333334,2,05:52:00,2,03:53:00,17,40,24,47,Unknownx5,5,22|26|31|32|1001,2:22|2:26|2:31|2:32|2:1001,"[22, 26, 31, 32, 1001]","['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,326.1,388.0,"[22, 26, 29, 31, 1001]",22|26|29|31|1001,10,10,10,10,5,5,100.0,50.0,2,03:53:00,2,00:54:50,24,47,34,52,Unknownx5,5,22|26|29|31|1001,2:22|2:26|2:29|2:31|2:1001,"[22, 26, 29, 31, 1001]","['2:22', '2:26', '2:29', '2:31', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,388.1,427.0,"[21, 22, 26, 29, 31]",21|22|26|29|31,5,5,4,0,3,-3,0.0,75.0,2,00:54:50,3,10:00:00,34,52,34,55,Unknownx5,5,21|22|26|29|31,2:21|2:22|2:26|2:29|2:31,"[21, 22, 26, 29, 31]","['2:21', '2:22', '2:26', '2:29', '2:31']","['B. Eryurtlu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,427.1,464.0,"[22, 26, 29, 31, 1001]",22|26|29|31|1001,8,8,8,3,15,-12,37.5,187.5,3,10:00:00,3,06:58:00,34,55,37,70,Unknownx5,5,22|26|29|31|1001,2:22|2:26|2:29|2:31|2:1001,"[22, 26, 29, 31, 1001]","['2:22', '2:26', '2:29', '2:31', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,464.1,493.0,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,2,2,2,3,3,0,150.0,150.0,3,06:58:00,3,05:48:00,37,70,40,73,Unknownx5,5,22|26|31|32|1001,2:22|2:26|2:31|2:32|2:1001,"[22, 26, 31, 32, 1001]","['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,493.1,576.0,"[21, 22, 26, 31, 32]",21|22|26|31|32,12,12,13,7,10,-3,58.333333333333336,76.92307692307692,3,05:48:00,3,01:57:00,40,73,47,83,Unknownx5,5,21|22|26|31|32,2:21|2:22|2:26|2:31|2:32,"[21, 22, 26, 31, 32]","['2:21', '2:22', '2:26', '2:31', '2:32']","['B. Eryurtlu', 'Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,576.1,640.0,"[20, 21, 25, 29, 32]",20|21|25|29|32,11,11,11,9,7,2,81.81818181818181,63.63636363636363,3,01:57:00,4,08:02:00,47,83,56,90,Unknownx5,5,20|21|25|29|32,2:20|2:21|2:25|2:29|2:32,"[20, 21, 25, 29, 32]","['2:20', '2:21', '2:25', '2:29', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,640.1,671.0,"[20, 25, 29, 32, 1001]",20|25|29|32|1001,6,6,5,4,1,3,66.66666666666667,20.0,4,08:02:00,4,06:11:00,56,90,60,91,Unknownx5,5,20|25|29|32|1001,2:20|2:25|2:29|2:32|2:1001,"[20, 25, 29, 32, 1001]","['2:20', '2:25', '2:29', '2:32', '2:1001']","['B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,671.1,705.0,"[20, 25, 29, 31, 1001]",20|25|29|31|1001,3,3,4,3,3,0,100.0,75.0,4,06:11:00,4,04:30:00,60,91,63,94,Unknownx5,5,20|25|29|31|1001,2:20|2:25|2:29|2:31|2:1001,"[20, 25, 29, 31, 1001]","['2:20', '2:25', '2:29', '2:31', '2:1001']","['B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,705.1,756.0,"[20, 22, 29, 31, 1001]",20|22|29|31|1001,10,10,10,5,10,-5,50.0,100.0,4,04:30:00,4,01:28:00,63,94,68,104,Unknownx5,5,20|22|29|31|1001,2:20|2:22|2:29|2:31|2:1001,"[20, 22, 29, 31, 1001]","['2:20', '2:22', '2:29', '2:31', '2:1001']","['B. Çal', 'Y. Onan', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,756.1,787.0,"[20, 21, 22, 31, 1001]",20|21|22|31|1001,7,7,6,4,0,4,57.142857142857146,0.0,4,01:28:00,4,00:00:00,68,104,72,104,Unknownx5,5,20|21|22|31|1001,2:20|2:21|2:22|2:31|2:1001,"[20, 21, 22, 31, 1001]","['2:20', '2:21', '2:22', '2:31', '2:1001']","['B. Çal', 'B. Eryurtlu', 'Y. Onan', 'J. Mintz', 'A. Çamoğlu']",GLINT MANISA BASKET
