team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,BURSASPOR BASKETBOL,363.1,417.0,"[4, 127, 133, 134, 144]",4|127|133|134|144,7,7,6,4,3,1,57.142857142857146,50.0,3,10:00:00,3,06:49:00,37,38,41,41,Unknownx5,5,4|127|133|134|144,1:4|1:127|1:133|1:134|1:144,"[4, 127, 133, 134, 144]","['1:4', '1:127', '1:133', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Childress', 'V. King', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,417.1,481.0,"[102, 127, 133, 135, 144]",102|127|133|135|144,11,11,11,14,10,4,127.27272727272727,90.9090909090909,3,06:49:00,3,03:04:00,41,41,55,51,Unknownx5,5,102|127|133|135|144,1:102|1:127|1:133|1:135|1:144,"[102, 127, 133, 135, 144]","['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,481.1,508.0,"[102, 129, 135, 136, 144]",102|129|135|136|144,3,3,4,0,0,0,0.0,0.0,3,03:04:00,3,01:20:00,55,51,55,51,Unknownx5,5,102|129|135|136|144,1:102|1:129|1:135|1:136|1:144,"[102, 129, 135, 136, 144]","['1:102', '1:129', '1:135', '1:136', '1:144']","['B. Akin', 'B. Crawford', 'A. Konontsuk', 'J. Delaurier', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,508.1,522.0,"[126, 129, 134, 135, 136]",126|129|134|135|136,3,3,2,3,0,3,100.0,0.0,3,01:20:00,3,00:55:90,55,51,58,51,Unknownx5,5,126|129|134|135|136,1:126|1:129|1:134|1:135|1:136,"[126, 129, 134, 135, 136]","['1:126', '1:129', '1:134', '1:135', '1:136']","['B. Satir', 'B. Crawford', 'V. King', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,522.1,555.0,"[126, 129, 133, 135, 136]",126|129|133|135|136,3,3,4,4,4,0,133.33333333333334,100.0,3,00:55:90,4,09:12:00,58,51,62,55,Unknownx5,5,126|129|133|135|136,1:126|1:129|1:133|1:135|1:136,"[126, 129, 133, 135, 136]","['1:126', '1:129', '1:133', '1:135', '1:136']","['B. Satir', 'B. Crawford', 'B. Childress', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,555.1,572.0,"[102, 129, 133, 135, 136]",102|129|133|135|136,3,3,2,0,5,-5,0.0,250.0,4,09:12:00,4,08:06:00,62,55,62,60,Unknownx5,5,102|129|133|135|136,1:102|1:129|1:133|1:135|1:136,"[102, 129, 133, 135, 136]","['1:102', '1:129', '1:133', '1:135', '1:136']","['B. Akin', 'B. Crawford', 'B. Childress', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,572.1,594.0,"[102, 127, 133, 135, 144]",102|127|133|135|144,3,3,3,0,0,0,0.0,0.0,4,08:06:00,4,07:11:00,62,60,62,60,Unknownx5,5,102|127|133|135|144,1:102|1:127|1:133|1:135|1:144,"[102, 127, 133, 135, 144]","['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,594.1,619.0,"[4, 127, 133, 134, 144]",4|127|133|134|144,2,2,3,0,2,-2,0.0,66.66666666666667,4,07:11:00,4,06:16:00,62,60,62,62,Unknownx5,5,4|127|133|134|144,1:4|1:127|1:133|1:134|1:144,"[4, 127, 133, 134, 144]","['1:4', '1:127', '1:133', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Childress', 'V. King', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,619.1,661.0,"[4, 127, 129, 134, 144]",4|127|129|134|144,10,10,9,7,7,0,70.0,77.77777777777777,4,06:16:00,4,02:48:00,62,62,69,69,Unknownx5,5,4|127|129|134|144,1:4|1:127|1:129|1:134|1:144,"[4, 127, 129, 134, 144]","['1:4', '1:127', '1:129', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'V. King', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,661.1,683.0,"[4, 127, 129, 133, 144]",4|127|129|133|144,2,2,2,0,5,-5,0.0,250.0,4,02:48:00,4,01:43:00,69,69,69,74,Unknownx5,5,4|127|129|133|144,1:4|1:127|1:129|1:133|1:144,"[4, 127, 129, 133, 144]","['1:4', '1:127', '1:129', '1:133', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,683.1,737.0,"[102, 127, 133, 135, 144]",102|127|133|135|144,6,6,7,6,3,3,100.0,42.857142857142854,4,01:43:00,4,00:00:00,69,74,75,77,Unknownx5,5,102|127|133|135|144,1:102|1:127|1:133|1:135|1:144,"[102, 127, 133, 135, 144]","['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",BURSASPOR BASKETBOL
2,BAHÇEŞEHİR KOLEJİ,1.0,66.0,"[1, 75, 76, 80, 81]",1|75|76|80|81,15,15,16,9,12,-3,60.0,75.0,1,10:00:00,1,04:47:00,0,0,9,12,Unknownx5,5,1|75|76|80|81,2:1|2:75|2:76|2:80|2:81,"[1, 75, 76, 80, 81]","['2:1', '2:75', '2:76', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,66.1,93.0,"[64, 75, 76, 79, 81]",64|75|76|79|81,4,4,3,4,0,4,100.0,0.0,1,04:47:00,1,03:23:00,9,12,13,12,Unknownx5,5,64|75|76|79|81,2:64|2:75|2:76|2:79|2:81,"[64, 75, 76, 79, 81]","['2:64', '2:75', '2:76', '2:79', '2:81']","['F. Haltali', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,93.1,149.0,"[62, 64, 75, 77, 79]",62|64|75|77|79,6,6,7,8,5,3,133.33333333333334,71.42857142857143,1,03:23:00,1,00:47:20,13,12,21,17,Unknownx5,5,62|64|75|77|79,2:62|2:64|2:75|2:77|2:79,"[62, 64, 75, 77, 79]","['2:62', '2:64', '2:75', '2:77', '2:79']","['K. Sipahi', 'F. Haltali', 'T. Cavanaugh', 'M. Mitchell Ii', 'H. Hale']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,149.1,191.0,"[3, 62, 77, 78, 79]",3|62|77|78|79,8,8,7,0,3,-3,0.0,42.857142857142854,1,00:47:20,2,08:09:00,21,17,21,20,Unknownx5,5,3|62|77|78|79,2:3|2:62|2:77|2:78|2:79,"[3, 62, 77, 78, 79]","['2:3', '2:62', '2:77', '2:78', '2:79']","['G. Bas', 'K. Sipahi', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,191.1,213.0,"[62, 76, 77, 78, 79]",62|76|77|78|79,2,2,3,2,0,2,100.0,0.0,2,08:09:00,2,07:03:00,21,20,23,20,Unknownx5,5,62|76|77|78|79,2:62|2:76|2:77|2:78|2:79,"[62, 76, 77, 78, 79]","['2:62', '2:76', '2:77', '2:78', '2:79']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,213.1,230.0,"[62, 76, 77, 80, 81]",62|76|77|80|81,2,2,1,1,0,1,50.0,0.0,2,07:03:00,2,06:46:00,23,20,24,20,Unknownx5,5,62|76|77|80|81,2:62|2:76|2:77|2:80|2:81,"[62, 76, 77, 80, 81]","['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,230.1,294.0,"[1, 76, 77, 80, 81]",1|76|77|80|81,9,9,9,9,6,3,100.0,66.66666666666667,2,06:46:00,2,03:22:00,24,20,33,26,Unknownx5,5,1|76|77|80|81,2:1|2:76|2:77|2:80|2:81,"[1, 76, 77, 80, 81]","['2:1', '2:76', '2:77', '2:80', '2:81']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,294.1,320.0,"[1, 75, 79, 80, 81]",1|75|79|80|81,6,6,6,3,2,1,50.0,33.333333333333336,2,03:22:00,2,01:30:00,33,26,36,28,Unknownx5,5,1|75|79|80|81,2:1|2:75|2:79|2:80|2:81,"[1, 75, 79, 80, 81]","['2:1', '2:75', '2:79', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,320.1,365.0,"[62, 75, 76, 79, 80]",62|75|76|79|80,6,6,6,2,9,-7,33.333333333333336,150.0,2,01:30:00,3,10:00:00,36,28,38,37,Unknownx5,5,62|75|76|79|80,2:62|2:75|2:76|2:79|2:80,"[62, 75, 76, 79, 80]","['2:62', '2:75', '2:76', '2:79', '2:80']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'T. Williams']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,365.1,395.0,"[1, 75, 78, 79, 81]",1|75|78|79|81,3,3,4,0,2,-2,0.0,50.0,3,10:00:00,3,08:40:00,38,37,38,39,Unknownx5,5,1|75|78|79|81,2:1|2:75|2:78|2:79|2:81,"[1, 75, 78, 79, 81]","['2:1', '2:75', '2:78', '2:79', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'B. Koprivica', 'H. Hale', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,395.1,438.0,"[1, 75, 79, 80, 81]",1|75|79|80|81,7,7,7,5,7,-2,71.42857142857143,100.0,3,08:40:00,3,06:16:00,38,39,43,46,Unknownx5,5,1|75|79|80|81,2:1|2:75|2:79|2:80|2:81,"[1, 75, 79, 80, 81]","['2:1', '2:75', '2:79', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,438.1,462.0,"[1, 75, 76, 80, 81]",1|75|76|80|81,4,4,3,5,4,1,125.0,133.33333333333334,3,06:16:00,3,04:12:00,43,46,48,50,Unknownx5,5,1|75|76|80|81,2:1|2:75|2:76|2:80|2:81,"[1, 75, 76, 80, 81]","['2:1', '2:75', '2:76', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,462.1,496.0,"[3, 76, 77, 80, 81]",3|76|77|80|81,6,6,6,3,5,-2,50.0,83.33333333333333,3,04:12:00,3,01:48:00,48,50,51,55,Unknownx5,5,3|76|77|80|81,2:3|2:76|2:77|2:80|2:81,"[3, 76, 77, 80, 81]","['2:3', '2:76', '2:77', '2:80', '2:81']","['G. Bas', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,496.1,537.0,"[62, 64, 76, 77, 81]",62|64|76|77|81,5,5,6,0,7,-7,0.0,116.66666666666667,3,01:48:00,4,10:00:00,51,55,51,62,Unknownx5,5,62|64|76|77|81,2:62|2:64|2:76|2:77|2:81,"[62, 64, 76, 77, 81]","['2:62', '2:64', '2:76', '2:77', '2:81']","['K. Sipahi', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,537.1,643.0,"[62, 76, 77, 80, 81]",62|76|77|80|81,16,16,16,16,5,11,100.0,31.25,4,10:00:00,4,03:58:00,51,62,67,67,Unknownx5,5,62|76|77|80|81,2:62|2:76|2:77|2:80|2:81,"[62, 76, 77, 80, 81]","['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,643.1,675.0,"[62, 75, 76, 80, 81]",62|75|76|80|81,5,5,4,5,2,3,100.0,50.0,4,03:58:00,4,01:58:00,67,67,72,69,Unknownx5,5,62|75|76|80|81,2:62|2:75|2:76|2:80|2:81,"[62, 75, 76, 80, 81]","['2:62', '2:75', '2:76', '2:80', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,675.1,687.0,"[62, 75, 76, 78, 81]",62|75|76|78|81,0,0,1,2,0,2,,0.0,4,01:58:00,4,01:43:00,72,69,74,69,Unknownx5,5,62|75|76|78|81,2:62|2:75|2:76|2:78|2:81,"[62, 75, 76, 78, 81]","['2:62', '2:75', '2:76', '2:78', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'B. Koprivica', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,687.1,704.0,"[62, 75, 76, 80, 81]",62|75|76|80|81,3,3,2,0,4,-4,0.0,200.0,4,01:43:00,4,01:12:00,74,69,74,73,Unknownx5,5,62|75|76|80|81,2:62|2:75|2:76|2:80|2:81,"[62, 75, 76, 80, 81]","['2:62', '2:75', '2:76', '2:80', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
2,BAHÇEŞEHİR KOLEJİ,704.1,737.0,"[62, 76, 77, 80, 81]",62|76|77|80|81,4,4,4,3,2,1,75.0,50.0,4,01:12:00,4,00:00:00,74,73,77,75,Unknownx5,5,62|76|77|80|81,2:62|2:76|2:77|2:80|2:81,"[62, 76, 77, 80, 81]","['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇEŞEHİR KOLEJİ
