team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,BURSASPOR BASKETBOL,594.1,619.0,"[4, 127, 133, 134, 144]",5,4|127|133|134|144,"['1:4', '1:127', '1:133', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Childress', 'V. King', 'M. Parsons']",1:4|1:127|1:133|1:134|1:144,Unknownx5,4,07:11:00,4,06:16:00,62,60,62,62
1,BURSASPOR BASKETBOL,619.1,661.0,"[4, 127, 129, 134, 144]",5,4|127|129|134|144,"['1:4', '1:127', '1:129', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'V. King', 'M. Parsons']",1:4|1:127|1:129|1:134|1:144,Unknownx5,4,06:16:00,4,02:48:00,62,62,69,69
1,BURSASPOR BASKETBOL,661.1,683.0,"[4, 127, 129, 133, 144]",5,4|127|129|133|144,"['1:4', '1:127', '1:129', '1:133', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'M. Parsons']",1:4|1:127|1:129|1:133|1:144,Unknownx5,4,02:48:00,4,01:43:00,69,69,69,74
1,BURSASPOR BASKETBOL,683.1,737.0,"[102, 127, 133, 135, 144]",5,102|127|133|135|144,"['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",1:102|1:127|1:133|1:135|1:144,Unknownx5,4,01:43:00,4,00:00:00,69,74,75,77
2,BAHÇEŞEHİR KOLEJİ,1.0,66.0,"[1, 75, 76, 80, 81]",5,1|75|76|80|81,"['2:1', '2:75', '2:76', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",2:1|2:75|2:76|2:80|2:81,Unknownx5,1,10:00:00,1,04:47:00,0,0,9,12
2,BAHÇEŞEHİR KOLEJİ,66.1,93.0,"[64, 75, 76, 79, 81]",5,64|75|76|79|81,"['2:64', '2:75', '2:76', '2:79', '2:81']","['F. Haltali', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'M. Flynn']",2:64|2:75|2:76|2:79|2:81,Unknownx5,1,04:47:00,1,03:23:00,9,12,13,12
2,BAHÇEŞEHİR KOLEJİ,93.1,149.0,"[62, 64, 75, 77, 79]",5,62|64|75|77|79,"['2:62', '2:64', '2:75', '2:77', '2:79']","['K. Sipahi', 'F. Haltali', 'T. Cavanaugh', 'M. Mitchell Ii', 'H. Hale']",2:62|2:64|2:75|2:77|2:79,Unknownx5,1,03:23:00,1,00:47:20,13,12,21,17
2,BAHÇEŞEHİR KOLEJİ,149.1,191.0,"[3, 62, 77, 78, 79]",5,3|62|77|78|79,"['2:3', '2:62', '2:77', '2:78', '2:79']","['G. Bas', 'K. Sipahi', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",2:3|2:62|2:77|2:78|2:79,Unknownx5,1,00:47:20,2,08:09:00,21,17,21,20
2,BAHÇEŞEHİR KOLEJİ,191.1,213.0,"[62, 76, 77, 78, 79]",5,62|76|77|78|79,"['2:62', '2:76', '2:77', '2:78', '2:79']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",2:62|2:76|2:77|2:78|2:79,Unknownx5,2,08:09:00,2,07:03:00,21,20,23,20
2,BAHÇEŞEHİR KOLEJİ,213.1,230.0,"[62, 76, 77, 80, 81]",5,62|76|77|80|81,"['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",2:62|2:76|2:77|2:80|2:81,Unknownx5,2,07:03:00,2,06:46:00,23,20,24,20
2,BAHÇEŞEHİR KOLEJİ,230.1,294.0,"[1, 76, 77, 80, 81]",5,1|76|77|80|81,"['2:1', '2:76', '2:77', '2:80', '2:81']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",2:1|2:76|2:77|2:80|2:81,Unknownx5,2,06:46:00,2,03:22:00,24,20,33,26
2,BAHÇEŞEHİR KOLEJİ,294.1,320.0,"[1, 75, 79, 80, 81]",5,1|75|79|80|81,"['2:1', '2:75', '2:79', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'H. Hale', 'T. Williams', 'M. Flynn']",2:1|2:75|2:79|2:80|2:81,Unknownx5,2,03:22:00,2,01:30:00,33,26,36,28
2,BAHÇEŞEHİR KOLEJİ,320.1,365.0,"[62, 75, 76, 79, 80]",5,62|75|76|79|80,"['2:62', '2:75', '2:76', '2:79', '2:80']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'T. Williams']",2:62|2:75|2:76|2:79|2:80,Unknownx5,2,01:30:00,3,10:00:00,36,28,38,37
2,BAHÇEŞEHİR KOLEJİ,365.1,395.0,"[1, 75, 78, 79, 81]",5,1|75|78|79|81,"['2:1', '2:75', '2:78', '2:79', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'B. Koprivica', 'H. Hale', 'M. Flynn']",2:1|2:75|2:78|2:79|2:81,Unknownx5,3,10:00:00,3,08:40:00,38,37,38,39
2,BAHÇEŞEHİR KOLEJİ,395.1,438.0,"[1, 75, 79, 80, 81]",5,1|75|79|80|81,"['2:1', '2:75', '2:79', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'H. Hale', 'T. Williams', 'M. Flynn']",2:1|2:75|2:79|2:80|2:81,Unknownx5,3,08:40:00,3,06:16:00,38,39,43,46
2,BAHÇEŞEHİR KOLEJİ,438.1,462.0,"[1, 75, 76, 80, 81]",5,1|75|76|80|81,"['2:1', '2:75', '2:76', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",2:1|2:75|2:76|2:80|2:81,Unknownx5,3,06:16:00,3,04:12:00,43,46,48,50
2,BAHÇEŞEHİR KOLEJİ,462.1,496.0,"[3, 76, 77, 80, 81]",5,3|76|77|80|81,"['2:3', '2:76', '2:77', '2:80', '2:81']","['G. Bas', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",2:3|2:76|2:77|2:80|2:81,Unknownx5,3,04:12:00,3,01:48:00,48,50,51,55
2,BAHÇEŞEHİR KOLEJİ,496.1,537.0,"[62, 64, 76, 77, 81]",5,62|64|76|77|81,"['2:62', '2:64', '2:76', '2:77', '2:81']","['K. Sipahi', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii', 'M. Flynn']",2:62|2:64|2:76|2:77|2:81,Unknownx5,3,01:48:00,4,10:00:00,51,55,51,62
2,BAHÇEŞEHİR KOLEJİ,537.1,643.0,"[62, 76, 77, 80, 81]",5,62|76|77|80|81,"['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",2:62|2:76|2:77|2:80|2:81,Unknownx5,4,10:00:00,4,03:58:00,51,62,67,67
2,BAHÇEŞEHİR KOLEJİ,643.1,675.0,"[62, 75, 76, 80, 81]",5,62|75|76|80|81,"['2:62', '2:75', '2:76', '2:80', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",2:62|2:75|2:76|2:80|2:81,Unknownx5,4,03:58:00,4,01:58:00,67,67,72,69
2,BAHÇEŞEHİR KOLEJİ,675.1,687.0,"[62, 75, 76, 78, 81]",5,62|75|76|78|81,"['2:62', '2:75', '2:76', '2:78', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'B. Koprivica', 'M. Flynn']",2:62|2:75|2:76|2:78|2:81,Unknownx5,4,01:58:00,4,01:43:00,72,69,74,69
2,BAHÇEŞEHİR KOLEJİ,687.1,704.0,"[62, 75, 76, 80, 81]",5,62|75|76|80|81,"['2:62', '2:75', '2:76', '2:80', '2:81']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'T. Williams', 'M. Flynn']",2:62|2:75|2:76|2:80|2:81,Unknownx5,4,01:43:00,4,01:12:00,74,69,74,73
2,BAHÇEŞEHİR KOLEJİ,704.1,737.0,"[62, 76, 77, 80, 81]",5,62|76|77|80|81,"['2:62', '2:76', '2:77', '2:80', '2:81']","['K. Sipahi', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",2:62|2:76|2:77|2:80|2:81,Unknownx5,4,01:12:00,4,00:00:00,74,73,77,75
