team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,BAHÇESEHIR KOLEJI,340.1,359.0,"[1, 61, 76, 77, 78]",1|61|76|77|78,1,1,2,1,0,1,100.0,0.0,2,01:00:00,2,00:47:10,28,50,29,50,Unknownx5,5,1|61|76|77|78,1:1|1:61|1:76|1:77|1:78,"[1, 61, 76, 77, 78]","['1:1', '1:61', '1:76', '1:77', '1:78']","['I. Akpinar', 'K. Sipahi', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,359.1,370.0,"[1, 61, 63, 76, 78]",1|61|63|76|78,2,2,2,0,0,0,0.0,0.0,2,00:47:10,3,10:00:00,29,50,29,50,Unknownx5,5,1|61|63|76|78,1:1|1:61|1:63|1:76|1:78,"[1, 61, 63, 76, 78]","['1:1', '1:61', '1:63', '1:76', '1:78']","['I. Akpinar', 'K. Sipahi', 'F. Haltali', 'M. Mitchell Ii', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,370.1,452.0,"[61, 73, 74, 78, 79]",61|73|74|78|79,12,12,12,9,3,6,75.0,25.0,3,10:00:00,3,04:52:00,29,50,38,53,Unknownx5,5,61|73|74|78|79,1:61|1:73|1:74|1:78|1:79,"[61, 73, 74, 78, 79]","['1:61', '1:73', '1:74', '1:78', '1:79']","['K. Sipahi', 'M. Ponitka', 'T. Cavanaugh', 'H. Hale', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,452.1,494.0,"[61, 73, 75, 76, 77]",61|73|75|76|77,6,6,5,8,5,3,133.33333333333334,100.0,3,04:52:00,3,02:17:00,38,53,46,58,Unknownx5,5,61|73|75|76|77,1:61|1:73|1:75|1:76|1:77,"[61, 73, 75, 76, 77]","['1:61', '1:73', '1:75', '1:76', '1:77']","['K. Sipahi', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,494.1,548.0,"[1, 75, 76, 77, 78]",1|75|76|77|78,9,9,10,7,4,3,77.77777777777777,40.0,3,02:17:00,4,09:33:00,46,58,53,62,Unknownx5,5,1|75|76|77|78,1:1|1:75|1:76|1:77|1:78,"[1, 75, 76, 77, 78]","['1:1', '1:75', '1:76', '1:77', '1:78']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,548.1,559.0,"[1, 75, 76, 78, 79]",1|75|76|78|79,3,3,2,0,1,-1,0.0,50.0,4,09:33:00,4,08:41:00,53,62,53,63,Unknownx5,5,1|75|76|78|79,1:1|1:75|1:76|1:78|1:79,"[1, 75, 76, 78, 79]","['1:1', '1:75', '1:76', '1:78', '1:79']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,559.1,573.0,"[61, 74, 75, 78, 79]",61|74|75|78|79,1,1,1,2,3,-1,200.0,300.0,4,08:41:00,4,07:58:00,53,63,55,66,Unknownx5,5,61|74|75|78|79,1:61|1:74|1:75|1:78|1:79,"[61, 74, 75, 78, 79]","['1:61', '1:74', '1:75', '1:78', '1:79']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,573.1,609.0,"[61, 73, 74, 78, 79]",61|73|74|78|79,3,3,4,0,0,0,0.0,0.0,4,07:58:00,4,06:24:00,55,66,55,66,Unknownx5,5,61|73|74|78|79,1:61|1:73|1:74|1:78|1:79,"[61, 73, 74, 78, 79]","['1:61', '1:73', '1:74', '1:78', '1:79']","['K. Sipahi', 'M. Ponitka', 'T. Cavanaugh', 'H. Hale', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,609.1,620.0,"[61, 73, 75, 76, 79]",61|73|75|76|79,1,1,1,0,2,-2,0.0,200.0,4,06:24:00,4,06:00:00,55,66,55,68,Unknownx5,5,61|73|75|76|79,1:61|1:73|1:75|1:76|1:79,"[61, 73, 75, 76, 79]","['1:61', '1:73', '1:75', '1:76', '1:79']","['K. Sipahi', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,620.1,657.0,"[1, 73, 75, 76, 79]",1|73|75|76|79,8,8,7,1,2,-1,12.5,28.571428571428573,4,06:00:00,4,04:05:00,55,68,56,70,Unknownx5,5,1|73|75|76|79,1:1|1:73|1:75|1:76|1:79,"[1, 73, 75, 76, 79]","['1:1', '1:73', '1:75', '1:76', '1:79']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,657.1,667.0,"[1, 73, 74, 75, 76]",1|73|74|75|76,1,1,1,0,2,-2,0.0,200.0,4,04:05:00,4,03:52:00,56,70,56,72,Unknownx5,5,1|73|74|75|76,1:1|1:73|1:74|1:75|1:76,"[1, 73, 74, 75, 76]","['1:1', '1:73', '1:74', '1:75', '1:76']","['I. Akpinar', 'M. Ponitka', 'T. Cavanaugh', 'C. Homesley', 'M. Mitchell Ii']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,667.1,682.0,"[61, 74, 75, 76, 78]",61|74|75|76|78,0,0,1,0,0,0,,0.0,4,03:52:00,4,03:15:00,56,72,56,72,Unknownx5,5,61|74|75|76|78,1:61|1:74|1:75|1:76|1:78,"[61, 74, 75, 76, 78]","['1:61', '1:74', '1:75', '1:76', '1:78']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,682.1,704.0,"[61, 63, 75, 76, 78]",61|63|75|76|78,4,4,4,0,4,-4,0.0,100.0,4,03:15:00,4,02:08:00,56,72,56,76,Unknownx5,5,61|63|75|76|78,1:61|1:63|1:75|1:76|1:78,"[61, 63, 75, 76, 78]","['1:61', '1:63', '1:75', '1:76', '1:78']","['K. Sipahi', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,704.1,728.0,"[1, 61, 63, 75, 76]",1|61|63|75|76,4,4,3,3,4,-1,75.0,133.33333333333334,4,02:08:00,4,00:58:20,56,76,59,80,Unknownx5,5,1|61|63|75|76,1:1|1:61|1:63|1:75|1:76,"[1, 61, 63, 75, 76]","['1:1', '1:61', '1:63', '1:75', '1:76']","['I. Akpinar', 'K. Sipahi', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,728.1,748.0,"[1, 3, 61, 63, 75]",1|3|61|63|75,3,3,3,6,3,3,200.0,100.0,4,00:58:20,4,00:00:00,59,80,65,83,Unknownx5,5,1|3|61|63|75,1:1|1:3|1:61|1:63|1:75,"[1, 3, 61, 63, 75]","['1:1', '1:3', '1:61', '1:63', '1:75']","['I. Akpinar', 'G. Bas', 'K. Sipahi', 'F. Haltali', 'C. Homesley']",BAHÇESEHIR KOLEJI
2,ESENLER EROKSPOR,1.0,110.0,"[20, 24, 25, 26, 27]",20|24|25|26|27,19,19,20,12,7,5,63.1578947368421,35.0,1,10:00:00,1,03:02:00,0,0,12,7,Unknownx5,5,20|24|25|26|27,2:20|2:24|2:25|2:26|2:27,"[20, 24, 25, 26, 27]","['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,110.1,166.0,"[19, 24, 25, 28, 60]",19|24|25|28|60,6,6,7,5,6,-1,83.33333333333333,85.71428571428571,1,03:02:00,1,00:57:40,12,7,17,13,Unknownx5,5,19|24|25|28|60,2:19|2:24|2:25|2:28|2:60,"[19, 24, 25, 28, 60]","['2:19', '2:24', '2:25', '2:28', '2:60']","['A. Duverioglu', 'P. Cornelie', 'L. Galloway', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,166.1,289.0,"[19, 22, 25, 28, 60]",19|22|25|28|60,18,18,18,20,9,11,111.11111111111111,50.0,1,00:57:40,2,04:57:00,17,13,37,22,Unknownx5,5,19|22|25|28|60,2:19|2:22|2:25|2:28|2:60,"[19, 22, 25, 28, 60]","['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,289.1,301.0,"[20, 22, 27, 28, 60]",20|22|27|28|60,1,1,0,0,2,-2,0.0,,2,04:57:00,2,04:38:00,37,22,37,24,Unknownx5,5,20|22|27|28|60,2:20|2:22|2:27|2:28|2:60,"[20, 22, 27, 28, 60]","['2:20', '2:22', '2:27', '2:28', '2:60']","['E. Arna', 'T. Thurman', 'J. Simmons', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,301.1,344.0,"[20, 22, 26, 27, 28]",20|22|26|27|28,8,8,9,13,4,9,162.5,44.44444444444444,2,04:38:00,2,01:00:00,37,24,50,28,Unknownx5,5,20|22|26|27|28,2:20|2:22|2:26|2:27|2:28,"[20, 22, 26, 27, 28]","['2:20', '2:22', '2:26', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,344.1,354.0,"[17, 22, 26, 28, 60]",17|22|26|28|60,0,0,0,0,0,0,,,2,01:00:00,2,00:47:10,50,28,50,28,Unknownx5,5,17|22|26|28|60,2:17|2:22|2:26|2:28|2:60,"[17, 22, 26, 28, 60]","['2:17', '2:22', '2:26', '2:28', '2:60']","['M. Akyel', 'T. Thurman', 'J. Crawford', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,354.1,376.0,"[19, 22, 26, 28, 60]",19|22|26|28|60,4,4,3,0,1,-1,0.0,33.333333333333336,2,00:47:10,3,10:00:00,50,28,50,29,Unknownx5,5,19|22|26|28|60,2:19|2:22|2:26|2:28|2:60,"[19, 22, 26, 28, 60]","['2:19', '2:22', '2:26', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'J. Crawford', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,376.1,410.0,"[20, 24, 25, 26, 27]",20|24|25|26|27,4,4,5,2,5,-3,50.0,100.0,3,10:00:00,3,07:32:00,50,29,52,34,Unknownx5,5,20|24|25|26|27,2:20|2:24|2:25|2:26|2:27,"[20, 24, 25, 26, 27]","['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,410.1,438.0,"[20, 22, 25, 26, 27]",20|22|25|26|27,4,4,4,1,4,-3,25.0,100.0,3,07:32:00,3,05:44:00,52,34,53,38,Unknownx5,5,20|22|25|26|27,2:20|2:22|2:25|2:26|2:27,"[20, 22, 25, 26, 27]","['2:20', '2:22', '2:25', '2:26', '2:27']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,438.1,458.0,"[20, 22, 25, 27, 60]",20|22|25|27|60,4,4,3,0,0,0,0.0,0.0,3,05:44:00,3,04:52:00,53,38,53,38,Unknownx5,5,20|22|25|27|60,2:20|2:22|2:25|2:27|2:60,"[20, 22, 25, 27, 60]","['2:20', '2:22', '2:25', '2:27', '2:60']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Simmons', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,458.1,504.0,"[19, 22, 25, 28, 60]",19|22|25|28|60,6,6,7,5,8,-3,83.33333333333333,114.28571428571429,3,04:52:00,3,02:11:00,53,38,58,46,Unknownx5,5,19|22|25|28|60,2:19|2:22|2:25|2:28|2:60,"[19, 22, 25, 28, 60]","['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,504.1,589.0,"[19, 22, 26, 28, 60]",19|22|26|28|60,14,14,14,8,9,-1,57.142857142857146,64.28571428571429,3,02:11:00,4,07:08:00,58,46,66,55,Unknownx5,5,19|22|26|28|60,2:19|2:22|2:26|2:28|2:60,"[19, 22, 26, 28, 60]","['2:19', '2:22', '2:26', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'J. Crawford', 'J. Love', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,589.1,631.0,"[20, 22, 26, 27, 28]",20|22|26|27|28,6,6,5,2,0,2,33.333333333333336,0.0,4,07:08:00,4,05:08:00,66,55,68,55,Unknownx5,5,20|22|26|27|28,2:20|2:22|2:26|2:27|2:28,"[20, 22, 26, 27, 28]","['2:20', '2:22', '2:26', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,631.1,692.0,"[20, 22, 25, 26, 27]",20|22|25|26|27,8,8,8,6,1,5,75.0,12.5,4,05:08:00,4,02:39:00,68,55,74,56,Unknownx5,5,20|22|25|26|27,2:20|2:22|2:25|2:26|2:27,"[20, 22, 25, 26, 27]","['2:20', '2:22', '2:25', '2:26', '2:27']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,692.1,708.0,"[15, 20, 22, 27, 60]",15|20|22|27|60,3,3,3,4,0,4,133.33333333333334,0.0,4,02:39:00,4,02:08:00,74,56,78,56,Unknownx5,5,15|20|22|27|60,2:15|2:20|2:22|2:27|2:60,"[15, 20, 22, 27, 60]","['2:15', '2:20', '2:22', '2:27', '2:60']","['T. Akyazili', 'E. Arna', 'T. Thurman', 'J. Simmons', 'K. Pangos']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,708.1,748.0,"[15, 17, 20, 22, 60]",15|17|20|22|60,5,5,6,5,9,-4,100.0,150.0,4,02:08:00,4,00:00:00,78,56,83,65,Unknownx5,5,15|17|20|22|60,2:15|2:17|2:20|2:22|2:60,"[15, 17, 20, 22, 60]","['2:15', '2:17', '2:20', '2:22', '2:60']","['T. Akyazili', 'M. Akyel', 'E. Arna', 'T. Thurman', 'K. Pangos']",ESENLER EROKSPOR
