team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,BAHÇESEHIR KOLEJI,BSK,3,G. Bas,Göktug,Bas,57,0,,1,,,3:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,G. Bas,1:3
1,BAHÇESEHIR KOLEJI,BSK,78,H. Hale,Hunter Jelaun,Hale,77,0,,0,,,23:18,1,7,14,1,3,33,0,4,0,0,0,0,7,0,7,2,2,0,0,1,3,0,3,0,3,0,0,H. Hale,1:78
2,ESENLER EROKSPOR,ERK,26,J. Crawford,Jordon Benjamin,Crawford,1,1,1.0,0,,,25:24,9,15,60,2,6,33,7,9,77,6,6,100,2,0,2,4,1,1,0,0,1,5,26,0,6,15,12,J. Crawford,2:26
2,ESENLER EROKSPOR,ERK,60,K. Pangos,Kevin Joseph,Pangos,4,0,,1,,,20:39,1,5,20,1,2,50,0,3,0,2,2,100,1,0,1,4,2,1,0,1,2,2,5,0,0,1,0,K. Pangos,2:60
2,ESENLER EROKSPOR,ERK,21,E. Gazi,Erten,Gazi,7,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Gazi,2:21
2,ESENLER EROKSPOR,ERK,25,L. Galloway,Langston Arnold ,Galloway,9,1,,0,,,25:21,3,9,33,1,4,25,2,5,40,0,0,0,3,0,3,3,0,2,1,0,1,0,7,2,0,11,0,L. Galloway,2:25
2,ESENLER EROKSPOR,ERK,27,J. Simmons,Jeremy Byron Jerome,Simmons,11,1,,0,,,21:03,2,3,66,0,0,0,2,3,66,2,2,100,4,1,5,0,1,1,0,0,2,1,6,2,6,17,4,J. Simmons,2:27
2,ESENLER EROKSPOR,ERK,24,P. Cornelie,Petr  Willlam,Cornelie,12,1,,0,,,11:31,3,3,100,1,1,100,2,2,100,0,0,0,4,0,4,0,1,0,0,0,3,2,7,0,2,1,4,P. Cornelie,2:24
2,ESENLER EROKSPOR,ERK,15,T. Akyazili,Thomas,Akyazili,14,0,,1,,,2:39,1,1,100,1,1,100,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,T. Akyazili,2:15
2,ESENLER EROKSPOR,ERK,22,T. Thurman,Tre'shawn Marcel,Thurman,15,0,,1,,,28:29,3,6,50,2,4,50,1,2,50,0,0,0,1,0,1,2,0,3,0,0,3,1,8,0,0,17,2,T. Thurman,2:22
2,ESENLER EROKSPOR,ERK,20,E. Arna,Egehan,Arna,18,1,,1,,,23:11,1,5,20,1,4,25,0,1,0,0,0,0,3,0,3,1,1,0,0,0,3,1,3,0,0,13,0,E. Arna,2:20
2,ESENLER EROKSPOR,ERK,28,J. Love,Jermaine,Love,22,0,,0,,,22:46,3,7,42,1,2,50,2,5,40,2,2,100,2,1,3,2,1,1,0,0,2,4,9,0,7,14,2,J. Love,2:28
2,ESENLER EROKSPOR,ERK,17,M. Akyel,Metehan,Akyel,41,0,,1,,,2:21,1,2,50,0,0,0,1,2,50,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,-4,2,M. Akyel,2:17
2,ESENLER EROKSPOR,ERK,19,A. Duverioglu,Ahmet,Duverioglu,44,0,,0,,,16:36,1,2,50,0,0,0,1,2,50,5,6,83,4,2,6,1,0,0,1,0,4,4,7,2,0,5,2,A. Duverioglu,2:19
