team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,5,J. Lecque,Jalen Evander,Lecque,0,1,,0,,,24:19,5,11,45,1,2,50,4,9,44,5,8,62,3,0,3,0,3,0,0,0,3,4,16,2,2,-25,8,J. Lecque,2:5
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,13,K. Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,1,1,,0,,,27:19,6,9,66,3,5,60,3,4,75,2,2,100,4,0,4,6,5,0,0,0,3,1,17,2,3,-11,0,K. Van Der Vuurst De Vries,2:13
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,8,Y. Özkan,Yigit,Özkan,2,0,,1,,,4:27,0,0,0,0,0,0,0,0,0,2,2,100,1,0,1,1,0,1,0,0,1,1,2,0,0,4,0,Y. Özkan,2:8
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,10,M. Türen,Metin,Türen,7,0,,1,,,18:52,3,6,50,1,2,50,2,4,50,0,0,0,3,0,3,0,2,0,0,1,4,0,7,2,0,-9,2,M. Türen,2:10
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,14,A. Varli,Aybars,Varli,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Varli,2:14
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,7,S. Pipes Jr,Shawn Oneal,Pipes Jr,11,0,,1,,,23:55,5,11,45,1,7,14,4,4,100,2,2,100,0,0,0,5,1,1,0,1,0,3,13,0,3,-16,4,S. Pipes Jr,2:7
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,41,H. Senol,Halil Ertugrul,Senol,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H. Senol,2:41
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,9,C. Turgut,Can Kaan,Turgut,23,0,,0,,,9:16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-9,0,C. Turgut,2:9
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,4,E. Bruinsma,Evan John,Bruinsma,33,1,,0,,,23:14,2,5,40,0,2,0,2,3,66,0,2,0,2,2,4,2,1,0,0,2,2,2,4,2,2,-16,4,E. Bruinsma,2:4
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,12,A. Bandaogo,Abdou Aziz,Bandaogo,55,0,,0,,,15:44,1,4,25,0,0,0,1,4,25,0,2,0,2,3,5,0,0,0,2,1,1,2,2,0,0,-18,2,A. Bandaogo,2:12
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,11,M. Senli,Muhammed Dogan,Senli,65,1,1.0,1,,,24:16,5,6,83,0,0,0,5,6,83,1,2,50,4,1,5,0,1,0,1,0,3,2,11,0,0,-6,8,M. Senli,2:11
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,6,J. Johnson,Jaron Tremel,Johnson,92,1,,1,,,28:38,1,4,25,0,1,0,1,3,33,2,3,66,5,1,6,1,0,1,0,0,0,3,4,0,1,-14,2,J. Johnson,2:6
