team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
2,BESIKTAS GAIN,162.1,185.0,"[67, 68, 70, 72, 75]",67|68|70|72|75,3,3,4,4,2,2,133.33333333333334,50.0,1,06:51:00,1,04:04:00,11,9,15,11,Unknownx5,5,67|68|70|72|75,2:67|2:68|2:70|2:72|2:75,"[67, 68, 70, 72, 75]","['2:67', '2:68', '2:70', '2:72', '2:75']","['A. Brown', 'V. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,185.1,208.0,"[66, 67, 72, 75, 76]",66|67|72|75|76,2,2,1,4,2,2,200.0,200.0,1,04:04:00,1,03:18:00,15,11,19,13,Unknownx5,5,66|67|72|75|76,2:66|2:67|2:72|2:75|2:76,"[66, 67, 72, 75, 76]","['2:66', '2:67', '2:72', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,208.1,247.0,"[66, 71, 72, 74, 76]",66|71|72|74|76,6,6,7,6,4,2,100.0,57.142857142857146,1,03:18:00,1,01:20:00,19,13,25,17,Unknownx5,5,66|71|72|74|76,2:66|2:71|2:72|2:74|2:76,"[66, 71, 72, 74, 76]","['2:66', '2:71', '2:72', '2:74', '2:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,247.1,279.0,"[62, 66, 71, 74, 76]",62|66|71|74|76,6,6,5,4,3,1,66.66666666666667,60.0,1,01:20:00,1,00:08:30,25,17,29,20,Unknownx5,5,62|66|71|74|76,2:62|2:66|2:71|2:74|2:76,"[62, 66, 71, 74, 76]","['2:62', '2:66', '2:71', '2:74', '2:76']","['A. Zizic', 'B. Lemar', 'D. Dotson', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,279.1,304.0,"[66, 68, 71, 74, 76]",66|68|71|74|76,2,2,2,0,2,-2,0.0,100.0,1,00:08:30,2,10:00:00,29,20,29,22,Unknownx5,5,66|68|71|74|76,2:66|2:68|2:71|2:74|2:76,"[66, 68, 71, 74, 76]","['2:66', '2:68', '2:71', '2:74', '2:76']","['B. Lemar', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,304.1,345.0,"[68, 70, 71, 72, 74]",68|70|71|72|74,7,7,8,5,2,3,71.42857142857143,25.0,2,10:00:00,2,07:42:00,29,22,34,24,Unknownx5,5,68|70|71|72|74,2:68|2:70|2:71|2:72|2:74,"[68, 70, 71, 72, 74]","['2:68', '2:70', '2:71', '2:72', '2:74']","['V. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",BESIKTAS GAIN
2,BESIKTAS GAIN,345.1,374.0,"[62, 68, 70, 71, 74]",62|68|70|71|74,2,2,2,5,2,3,250.0,100.0,2,07:42:00,2,06:28:00,34,24,39,26,Unknownx5,5,62|68|70|71|74,2:62|2:68|2:70|2:71|2:74,"[62, 68, 70, 71, 74]","['2:62', '2:68', '2:70', '2:71', '2:74']","['A. Zizic', 'V. Brown', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",BESIKTAS GAIN
2,BESIKTAS GAIN,374.1,394.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,3,3,2,2,1,1,66.66666666666667,50.0,2,06:28:00,2,05:49:00,39,26,41,27,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,394.1,431.0,"[62, 66, 67, 68, 75]",62|66|67|68|75,4,4,5,9,0,9,225.0,0.0,2,05:49:00,2,03:15:00,41,27,50,27,Unknownx5,5,62|66|67|68|75,2:62|2:66|2:67|2:68|2:75,"[62, 66, 67, 68, 75]","['2:62', '2:66', '2:67', '2:68', '2:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,431.1,490.0,"[66, 67, 72, 75, 76]",66|67|72|75|76,11,11,10,8,8,0,72.72727272727273,80.0,2,03:15:00,2,00:17:40,50,27,58,35,Unknownx5,5,66|67|72|75|76,2:66|2:67|2:72|2:75|2:76,"[66, 67, 72, 75, 76]","['2:66', '2:67', '2:72', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,490.1,503.0,"[66, 67, 68, 75, 76]",66|67|68|75|76,0,0,1,0,0,0,,0.0,2,00:17:40,3,10:00:00,58,35,58,35,Unknownx5,5,66|67|68|75|76,2:66|2:67|2:68|2:75|2:76,"[66, 67, 68, 75, 76]","['2:66', '2:67', '2:68', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,503.1,551.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,7,7,7,2,5,-3,28.571428571428573,71.42857142857143,3,10:00:00,3,07:32:00,58,35,60,40,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,551.1,578.0,"[67, 70, 71, 72, 76]",67|70|71|72|76,4,4,3,2,4,-2,50.0,133.33333333333334,3,07:32:00,3,06:20:00,60,40,62,44,Unknownx5,5,67|70|71|72|76,2:67|2:70|2:71|2:72|2:76,"[67, 70, 71, 72, 76]","['2:67', '2:70', '2:71', '2:72', '2:76']","['A. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,578.1,612.0,"[66, 71, 72, 74, 76]",66|71|72|74|76,4,4,5,2,5,-3,50.0,100.0,3,06:20:00,3,04:32:00,62,44,64,49,Unknownx5,5,66|71|72|74|76,2:66|2:71|2:72|2:74|2:76,"[66, 71, 72, 74, 76]","['2:66', '2:71', '2:72', '2:74', '2:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,612.1,644.0,"[70, 72, 74, 75, 76]",70|72|74|75|76,7,7,6,8,6,2,114.28571428571429,100.0,3,04:32:00,3,01:58:00,64,49,72,55,Unknownx5,5,70|72|74|75|76,2:70|2:72|2:74|2:75|2:76,"[70, 72, 74, 75, 76]","['2:70', '2:72', '2:74', '2:75', '2:76']","['J. Mathews', 'I. Kamagate', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,644.1,682.0,"[62, 68, 70, 74, 75]",62|68|70|74|75,6,6,7,1,7,-6,16.666666666666668,100.0,3,01:58:00,3,00:02:50,72,55,73,62,Unknownx5,5,62|68|70|74|75,2:62|2:68|2:70|2:74|2:75,"[62, 68, 70, 74, 75]","['2:62', '2:68', '2:70', '2:74', '2:75']","['A. Zizic', 'V. Brown', 'J. Mathews', 'Y. Arslan', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,682.1,692.0,"[67, 68, 70, 74, 76]",67|68|70|74|76,0,0,0,0,0,0,,,3,00:02:50,4,10:00:00,73,62,73,62,Unknownx5,5,67|68|70|74|76,2:67|2:68|2:70|2:74|2:76,"[67, 68, 70, 74, 76]","['2:67', '2:68', '2:70', '2:74', '2:76']","['A. Brown', 'V. Brown', 'J. Mathews', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,692.1,716.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,4,4,4,2,3,-1,50.0,75.0,4,10:00:00,4,08:04:00,73,62,75,65,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,716.1,725.0,"[67, 68, 70, 72, 75]",67|68|70|72|75,1,1,1,2,2,0,200.0,200.0,4,08:04:00,4,07:40:00,75,65,77,67,Unknownx5,5,67|68|70|72|75,2:67|2:68|2:70|2:72|2:75,"[67, 68, 70, 72, 75]","['2:67', '2:68', '2:70', '2:72', '2:75']","['A. Brown', 'V. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,725.1,749.0,"[67, 70, 72, 75, 76]",67|70|72|75|76,5,5,4,6,4,2,120.0,100.0,4,07:40:00,4,05:52:00,77,67,83,71,Unknownx5,5,67|70|72|75|76,2:67|2:70|2:72|2:75|2:76,"[67, 70, 72, 75, 76]","['2:67', '2:70', '2:72', '2:75', '2:76']","['A. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,749.1,798.0,"[67, 70, 71, 72, 76]",67|70|71|72|76,8,8,8,7,8,-1,87.5,100.0,4,05:52:00,4,03:04:00,83,71,90,79,Unknownx5,5,67|70|71|72|76,2:67|2:70|2:71|2:72|2:76,"[67, 70, 71, 72, 76]","['2:67', '2:70', '2:71', '2:72', '2:76']","['A. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,798.1,845.0,"[70, 71, 72, 74, 76]",70|71|72|74|76,6,6,6,6,2,4,100.0,33.333333333333336,4,03:04:00,4,00:51:50,90,79,96,81,Unknownx5,5,70|71|72|74|76,2:70|2:71|2:72|2:74|2:76,"[70, 71, 72, 74, 76]","['2:70', '2:71', '2:72', '2:74', '2:76']","['J. Mathews', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,845.1,873.0,"[66, 68, 71, 74, 76]",66|68|71|74|76,5,5,6,3,5,-2,60.0,83.33333333333333,4,00:51:50,4,00:00:00,96,81,99,86,Unknownx5,5,66|68|71|74|76,2:66|2:68|2:71|2:74|2:76,"[66, 68, 71, 74, 76]","['2:66', '2:68', '2:71', '2:74', '2:76']","['B. Lemar', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",BESIKTAS GAIN
