team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
2,GALATASARAY MCT TECHNIC,GSM,102,E. Mc Collum,Errick,Mc Collum,3,0,1.0,1,,,27:52,3,13,23,2,8,25,1,5,20,3,4,75,3,2,5,1,1,0,0,0,4,3,11,5,3,-9,2,E. Mc Collum,2:102
2,GALATASARAY MCT TECHNIC,GSM,101,T. Görener,Tibet Deniz,Görener,5,1,,0,,,10:39,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T. Görener,2:101
2,GALATASARAY MCT TECHNIC,GSM,109,W. Cummings,William,Cummings,7,1,,1,,,28:16,4,9,44,0,2,0,4,7,57,2,2,100,2,2,4,7,2,0,0,1,4,3,10,0,4,5,8,W. Cummings,2:109
2,GALATASARAY MCT TECHNIC,GSM,71,C. Korkmaz,Can,Korkmaz,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. Korkmaz,2:71
2,GALATASARAY MCT TECHNIC,GSM,107,R. Meeks,Robinson Jr,Meeks,9,0,,0,,,14:07,1,3,33,1,2,50,0,1,0,2,2,100,1,2,3,0,0,1,0,0,0,1,5,0,0,-4,0,R. Meeks,2:107
2,GALATASARAY MCT TECHNIC,GSM,70,R. Öncel,Ridvan,Öncel,10,0,,0,,,12:39,0,4,0,0,1,0,0,3,0,0,0,0,1,0,1,2,3,0,0,1,3,1,0,0,0,-11,0,R. Öncel,2:70
2,GALATASARAY MCT TECHNIC,GSM,103,J. Palmer Jr,James Alfred,Palmer Jr,12,1,,1,,,26:49,10,15,66,4,8,50,6,7,85,3,4,75,1,1,2,1,2,0,0,0,4,4,27,3,6,-3,8,J. Palmer Jr,2:103
2,GALATASARAY MCT TECHNIC,GSM,108,C. Bishop,Christian Angelo ,Bishop,13,1,,0,,,13:35,3,3,100,0,0,0,3,3,100,1,1,100,2,2,4,0,0,1,0,0,2,1,7,3,0,-4,6,C. Bishop,2:108
2,GALATASARAY MCT TECHNIC,GSM,38,A. Tuncer,Ahmet Bugrahan,Tuncer,19,0,,0,,,6:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,0,A. Tuncer,2:38
2,GALATASARAY MCT TECHNIC,GSM,105,F. Gillespie Ii,Frederick Maurice ,Gillespie Ii,33,0,,0,,,4:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-4,0,F. Gillespie Ii,2:105
2,GALATASARAY MCT TECHNIC,GSM,104,F. White Jr,Fabian Christopher,White Jr,35,1,,1,,,34:11,7,13,53,2,5,40,5,8,62,2,2,100,7,2,9,1,0,2,0,1,3,2,18,2,2,-2,8,F. White Jr,2:104
2,GALATASARAY MCT TECHNIC,GSM,99,M. Yasar,Muhsin,Yasar,77,0,,1,,,21:20,3,5,60,0,0,0,3,5,60,2,3,66,1,0,1,2,1,3,1,1,3,4,8,2,0,-1,6,M. Yasar,2:99
