team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,GLINT MANISA BASKET,MNS,16,A. Çamoglu,Altan,Çamoglu,21,1,,1,,,11:10,2,2,100,1,1,100,1,1,100,1,2,50,1,0,1,0,0,0,0,0,2,2,6,0,2,1,2,A. Çamoglu,1:16
1,GLINT MANISA BASKET,MNS,28,J. Johnson,Jayce Ryback,Johnson,34,0,,0,,,9:24,0,1,0,0,0,0,0,1,0,2,4,50,1,1,2,0,1,0,0,0,0,2,2,0,0,-11,0,J. Johnson,1:28
2,ESENLER EROKSPOR,ERK,26,J. Crawford,Jordon Benjamin,Crawford,1,1,1.0,1,,,30:03,7,14,50,3,7,42,4,7,57,3,3,100,3,0,3,9,3,2,0,2,2,6,20,2,0,30,6,J. Crawford,2:26
2,ESENLER EROKSPOR,ERK,21,E. Gazi,Erten,Gazi,7,0,,1,,,12:44,1,3,33,0,1,0,1,2,50,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,2,-3,2,E. Gazi,2:21
2,ESENLER EROKSPOR,ERK,25,L. Galloway,Langston Arnold ,Galloway,9,0,,1,,,25:10,6,7,85,4,4,100,2,3,66,0,0,0,4,1,5,1,0,1,0,0,3,1,16,3,2,14,4,L. Galloway,2:25
2,ESENLER EROKSPOR,ERK,27,J. Simmons,Jeremy Byron Jerome,Simmons,11,0,,1,,,27:59,5,5,100,0,0,0,5,5,100,3,3,100,2,4,6,3,2,0,0,0,4,3,13,2,0,17,10,J. Simmons,2:27
2,ESENLER EROKSPOR,ERK,24,P. Cornelie,Petr  Willlam,Cornelie,12,1,,1,,,25:17,5,8,62,1,4,25,4,4,100,1,2,50,3,1,4,4,3,1,1,0,3,2,12,2,6,20,8,P. Cornelie,2:24
2,ESENLER EROKSPOR,ERK,15,T. Akyazili,Thomas,Akyazili,14,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T. Akyazili,2:15
2,ESENLER EROKSPOR,ERK,22,T. Thurman,Tre'shawn Marcel,Thurman,15,0,,0,,,15:14,3,6,50,1,4,25,2,2,100,0,0,0,5,0,5,0,0,0,0,0,3,1,7,0,2,5,4,T. Thurman,2:22
2,ESENLER EROKSPOR,ERK,20,E. Arna,Egehan,Arna,18,1,,0,,,31:48,5,7,71,4,6,66,1,1,100,0,0,0,8,0,8,7,0,0,0,0,1,1,14,0,0,21,2,E. Arna,2:20
2,ESENLER EROKSPOR,ERK,28,J. Love,Jermaine,Love,22,1,,0,,,20:23,3,8,37,2,3,66,1,5,20,1,1,100,0,0,0,0,1,0,0,2,3,1,9,0,0,0,2,J. Love,2:28
2,ESENLER EROKSPOR,ERK,23,J. Gant,Jakeenan Tyelle ,Gant,23,0,,0,,,3:29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,4,0,J. Gant,2:23
2,ESENLER EROKSPOR,ERK,17,M. Akyel,Metehan,Akyel,41,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Akyel,2:17
2,ESENLER EROKSPOR,ERK,19,A. Duverioglu,Ahmet,Duverioglu,44,1,,0,,,7:54,1,2,50,0,0,0,1,2,50,0,0,0,1,0,1,1,1,1,0,0,2,1,2,0,2,-8,2,A. Duverioglu,2:19
