team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
2,FENERBAHÇE BEKO,55.1,96.0,"[76, 89, 91, 95, 98]",5,76|89|91|95|98,"['2:76', '2:89', '2:91', '2:95', '2:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'D. Hall', 'M. Jantunen']",2:76|2:89|2:91|2:95|2:98,Unknownx5,1,06:18:00,1,04:32:00,8,4,15,7
2,FENERBAHÇE BEKO,96.1,114.0,"[76, 89, 91, 94, 98]",5,76|89|91|94|98,"['2:76', '2:89', '2:91', '2:94', '2:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv', 'M. Jantunen']",2:76|2:89|2:91|2:94|2:98,Unknownx5,1,04:32:00,1,04:06:00,15,7,15,10
2,FENERBAHÇE BEKO,114.1,139.0,"[89, 92, 94, 99, 100]",5,89|92|94|99|100,"['2:89', '2:92', '2:94', '2:99', '2:100']","['O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'A. Bacot Jr', 'S. Vilbekin']",2:89|2:92|2:94|2:99|2:100,Unknownx5,1,04:06:00,1,01:57:00,15,10,20,14
2,FENERBAHÇE BEKO,139.1,151.0,"[89, 92, 93, 94, 100]",5,89|92|93|94|100,"['2:89', '2:92', '2:93', '2:94', '2:100']","['O. Bitim', 'N. Melli', 'B. Colson ', 'W. Baldwin Iv', 'S. Vilbekin']",2:89|2:92|2:93|2:94|2:100,Unknownx5,1,01:57:00,1,01:52:00,20,14,23,14
2,FENERBAHÇE BEKO,151.1,197.0,"[77, 92, 93, 94, 100]",5,77|92|93|94|100,"['2:77', '2:92', '2:93', '2:94', '2:100']","['J. Birsen', 'N. Melli', 'B. Colson ', 'W. Baldwin Iv', 'S. Vilbekin']",2:77|2:92|2:93|2:94|2:100,Unknownx5,1,01:52:00,2,09:00:00,23,14,26,18
2,FENERBAHÇE BEKO,197.1,215.0,"[77, 79, 92, 93, 95]",5,77|79|92|93|95,"['2:77', '2:79', '2:92', '2:93', '2:95']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'B. Colson ', 'D. Hall']",2:77|2:79|2:92|2:93|2:95,Unknownx5,2,09:00:00,2,08:21:00,26,18,26,22
2,FENERBAHÇE BEKO,215.1,232.0,"[79, 92, 93, 95, 99]",5,79|92|93|95|99,"['2:79', '2:92', '2:93', '2:95', '2:99']","['T. Biberoviç', 'N. Melli', 'B. Colson ', 'D. Hall', 'A. Bacot Jr']",2:79|2:92|2:93|2:95|2:99,Unknownx5,2,08:21:00,2,07:04:00,26,22,28,22
2,FENERBAHÇE BEKO,232.1,252.0,"[79, 93, 95, 98, 99]",5,79|93|95|98|99,"['2:79', '2:93', '2:95', '2:98', '2:99']","['T. Biberoviç', 'B. Colson ', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",2:79|2:93|2:95|2:98|2:99,Unknownx5,2,07:04:00,2,06:08:00,28,22,30,25
2,FENERBAHÇE BEKO,252.1,305.0,"[76, 79, 94, 95, 98]",5,76|79|94|95|98,"['2:76', '2:79', '2:94', '2:95', '2:98']","['M. Mahmutoglu', 'T. Biberoviç', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",2:76|2:79|2:94|2:95|2:98,Unknownx5,2,06:08:00,2,04:05:00,30,25,35,29
2,FENERBAHÇE BEKO,305.1,317.0,"[76, 79, 91, 94, 95]",5,76|79|91|94|95,"['2:76', '2:79', '2:91', '2:94', '2:95']","['M. Mahmutoglu', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",2:76|2:79|2:91|2:94|2:95,Unknownx5,2,04:05:00,2,03:30:00,35,29,37,31
2,FENERBAHÇE BEKO,317.1,325.0,"[76, 79, 89, 91, 94]",5,76|79|89|91|94,"['2:76', '2:79', '2:89', '2:91', '2:94']","['M. Mahmutoglu', 'T. Biberoviç', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv']",2:76|2:79|2:89|2:91|2:94,Unknownx5,2,03:30:00,2,03:20:00,37,31,37,33
2,FENERBAHÇE BEKO,325.1,351.0,"[79, 89, 92, 94, 100]",5,79|89|92|94|100,"['2:79', '2:89', '2:92', '2:94', '2:100']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",2:79|2:89|2:92|2:94|2:100,Unknownx5,2,03:20:00,2,02:29:00,37,33,40,35
2,FENERBAHÇE BEKO,351.1,362.0,"[79, 89, 92, 94, 95]",5,79|89|92|94|95,"['2:79', '2:89', '2:92', '2:94', '2:95']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",2:79|2:89|2:92|2:94|2:95,Unknownx5,2,02:29:00,2,01:54:00,40,35,42,38
2,FENERBAHÇE BEKO,362.1,384.0,"[76, 79, 89, 92, 95]",5,76|79|89|92|95,"['2:76', '2:79', '2:89', '2:92', '2:95']","['M. Mahmutoglu', 'T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall']",2:76|2:79|2:89|2:92|2:95,Unknownx5,2,01:54:00,2,01:10:00,42,38,42,38
2,FENERBAHÇE BEKO,384.1,406.0,"[76, 77, 79, 92, 95]",5,76|77|79|92|95,"['2:76', '2:77', '2:79', '2:92', '2:95']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall']",2:76|2:77|2:79|2:92|2:95,Unknownx5,2,01:10:00,2,00:23:10,42,38,42,42
2,FENERBAHÇE BEKO,406.1,428.0,"[77, 79, 89, 92, 95]",5,77|79|89|92|95,"['2:77', '2:79', '2:89', '2:92', '2:95']","['J. Birsen', 'T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall']",2:77|2:79|2:89|2:92|2:95,Unknownx5,2,00:23:10,3,10:00:00,42,42,44,42
2,FENERBAHÇE BEKO,428.1,473.0,"[76, 79, 95, 98, 99]",5,76|79|95|98|99,"['2:76', '2:79', '2:95', '2:98', '2:99']","['M. Mahmutoglu', 'T. Biberoviç', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",2:76|2:79|2:95|2:98|2:99,Unknownx5,3,10:00:00,3,07:00:00,44,42,46,47
2,FENERBAHÇE BEKO,473.1,525.0,"[76, 77, 79, 92, 95]",5,76|77|79|92|95,"['2:76', '2:77', '2:79', '2:92', '2:95']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall']",2:76|2:77|2:79|2:92|2:95,Unknownx5,3,07:00:00,3,05:33:00,46,47,48,47
2,FENERBAHÇE BEKO,525.1,533.0,"[77, 79, 92, 95, 100]",5,77|79|92|95|100,"['2:77', '2:79', '2:92', '2:95', '2:100']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall', 'S. Vilbekin']",2:77|2:79|2:92|2:95|2:100,Unknownx5,3,05:33:00,3,05:16:00,48,47,48,47
2,FENERBAHÇE BEKO,533.1,550.0,"[77, 79, 92, 94, 100]",5,77|79|92|94|100,"['2:77', '2:79', '2:92', '2:94', '2:100']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",2:77|2:79|2:92|2:94|2:100,Unknownx5,3,05:16:00,3,04:33:00,48,47,48,49
2,FENERBAHÇE BEKO,550.1,584.0,"[77, 89, 92, 94, 100]",5,77|89|92|94|100,"['2:77', '2:89', '2:92', '2:94', '2:100']","['J. Birsen', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",2:77|2:89|2:92|2:94|2:100,Unknownx5,3,04:33:00,3,04:04:00,48,49,49,51
2,FENERBAHÇE BEKO,584.1,595.0,"[77, 89, 92, 95, 100]",5,77|89|92|95|100,"['2:77', '2:89', '2:92', '2:95', '2:100']","['J. Birsen', 'O. Bitim', 'N. Melli', 'D. Hall', 'S. Vilbekin']",2:77|2:89|2:92|2:95|2:100,Unknownx5,3,04:04:00,3,03:50:00,49,51,50,53
2,FENERBAHÇE BEKO,595.1,633.0,"[89, 92, 95, 98, 100]",5,89|92|95|98|100,"['2:89', '2:92', '2:95', '2:98', '2:100']","['O. Bitim', 'N. Melli', 'D. Hall', 'M. Jantunen', 'S. Vilbekin']",2:89|2:92|2:95|2:98|2:100,Unknownx5,3,03:50:00,3,02:38:00,50,53,52,54
2,FENERBAHÇE BEKO,633.1,661.0,"[89, 92, 94, 95, 98]",5,89|92|94|95|98,"['2:89', '2:92', '2:94', '2:95', '2:98']","['O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",2:89|2:92|2:94|2:95|2:98,Unknownx5,3,02:38:00,3,01:07:00,52,54,56,56
2,FENERBAHÇE BEKO,661.1,677.0,"[89, 91, 93, 94, 98]",5,89|91|93|94|98,"['2:89', '2:91', '2:93', '2:94', '2:98']","['O. Bitim', 'K. Birch', 'B. Colson ', 'W. Baldwin Iv', 'M. Jantunen']",2:89|2:91|2:93|2:94|2:98,Unknownx5,3,01:07:00,4,10:00:00,56,56,58,56
2,FENERBAHÇE BEKO,677.1,688.0,"[79, 91, 94, 95, 98]",5,79|91|94|95|98,"['2:79', '2:91', '2:94', '2:95', '2:98']","['T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",2:79|2:91|2:94|2:95|2:98,Unknownx5,4,10:00:00,4,09:35:00,58,56,58,56
2,FENERBAHÇE BEKO,688.1,726.0,"[77, 79, 91, 94, 95]",5,77|79|91|94|95,"['2:77', '2:79', '2:91', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",2:77|2:79|2:91|2:94|2:95,Unknownx5,4,09:35:00,4,08:27:00,58,56,63,56
2,FENERBAHÇE BEKO,726.1,769.0,"[77, 79, 91, 94, 100]",5,77|79|91|94|100,"['2:77', '2:79', '2:91', '2:94', '2:100']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'S. Vilbekin']",2:77|2:79|2:91|2:94|2:100,Unknownx5,4,08:27:00,4,06:14:00,63,56,66,60
2,FENERBAHÇE BEKO,769.1,785.0,"[77, 79, 91, 94, 95]",5,77|79|91|94|95,"['2:77', '2:79', '2:91', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",2:77|2:79|2:91|2:94|2:95,Unknownx5,4,06:14:00,4,05:41:00,66,60,69,60
2,FENERBAHÇE BEKO,785.1,804.0,"[77, 79, 92, 94, 95]",5,77|79|92|94|95,"['2:77', '2:79', '2:92', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",2:77|2:79|2:92|2:94|2:95,Unknownx5,4,05:41:00,4,04:20:00,69,60,72,64
2,FENERBAHÇE BEKO,804.1,818.0,"[79, 91, 92, 94, 95]",5,79|91|92|94|95,"['2:79', '2:91', '2:92', '2:94', '2:95']","['T. Biberoviç', 'K. Birch', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",2:79|2:91|2:92|2:94|2:95,Unknownx5,4,04:20:00,4,03:41:00,72,64,72,67
2,FENERBAHÇE BEKO,818.1,851.0,"[89, 91, 92, 94, 95]",5,89|91|92|94|95,"['2:89', '2:91', '2:92', '2:94', '2:95']","['O. Bitim', 'K. Birch', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",2:89|2:91|2:92|2:94|2:95,Unknownx5,4,03:41:00,4,01:53:00,72,67,78,73
2,FENERBAHÇE BEKO,851.1,908.0,"[79, 91, 92, 94, 95]",5,79|91|92|94|95,"['2:79', '2:91', '2:92', '2:94', '2:95']","['T. Biberoviç', 'K. Birch', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",2:79|2:91|2:92|2:94|2:95,Unknownx5,4,01:53:00,4,00:00:00,78,73,85,76
