team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,FENERBAHÇE BEKO,FBB,95,D. Hall,Devon Howard,Hall,20,1,,0,,,17:14,2,7,28,0,2,0,2,5,40,3,3,100,2,0,2,0,0,1,0,1,1,2,7,0,0,15,4,D. Hall,1:95
1,FENERBAHÇE BEKO,FBB,93,B. Colson Ii,Bonzie Alexander,Colson Ii,50,0,,1,,,20:50,7,9,77,3,4,75,4,5,80,0,1,0,1,0,1,1,0,1,0,0,1,1,17,0,2,13,6,B. Colson Ii,1:93
2,ALIAGA PETKIM SPOR,PTK,46,K. Soyuçayli,Kerem,Soyuçayli,1,0,,1,,,0:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,K. Soyuçayli,2:46
2,ALIAGA PETKIM SPOR,PTK,45,B. Güler,Boran,Güler,2,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B. Güler,2:45
2,ALIAGA PETKIM SPOR,PTK,69,S. Whittaker Jr,Stanley Mace,Whittaker Jr,3,0,,0,,,20:32,4,9,44,1,3,33,3,6,50,2,2,100,1,0,1,6,1,2,0,0,2,1,11,0,5,-3,2,S. Whittaker Jr,2:69
2,ALIAGA PETKIM SPOR,PTK,67,D. Efianayi,David,Efianayi,4,1,,1,,,31:07,4,9,44,1,4,25,3,5,60,1,2,50,0,0,0,4,3,1,0,0,3,3,10,0,4,-29,4,D. Efianayi,2:67
2,ALIAGA PETKIM SPOR,PTK,68,Y. Franke,Yannick Ayrton,Franke,5,1,,1,,,31:22,8,16,50,1,6,16,7,10,70,4,4,100,3,0,3,0,1,0,0,1,0,3,21,0,2,-17,10,Y. Franke,2:68
2,ALIAGA PETKIM SPOR,PTK,65,R. Blumbergs,Roberts,Blumbergs,6,1,,1,,,22:01,5,6,83,3,3,100,2,3,66,2,2,100,1,2,3,0,0,0,1,0,3,2,15,4,0,-5,4,R. Blumbergs,2:65
2,ALIAGA PETKIM SPOR,PTK,43,M. Kurtuldum,Mustafa,Kurtuldum,7,0,,0,,,5:40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,M. Kurtuldum,2:43
2,ALIAGA PETKIM SPOR,PTK,70,U. Utomi,Uzodinma,Utomi,8,0,,0,,,19:36,3,4,75,0,1,0,3,3,100,0,0,0,1,0,1,0,1,0,0,0,1,0,6,0,0,-14,4,U. Utomi,2:70
2,ALIAGA PETKIM SPOR,PTK,42,Y. Sonsirma,Yunus Emre,Sonsirma,9,1,1.0,0,,,27:18,3,7,42,1,3,33,2,4,50,3,3,100,3,0,3,5,2,0,0,0,3,5,10,0,5,-11,4,Y. Sonsirma,2:42
2,ALIAGA PETKIM SPOR,PTK,44,T. Sav,Troy Selim,Sav,15,0,,0,,,8:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,-3,0,T. Sav,2:44
2,ALIAGA PETKIM SPOR,PTK,64,M. Sajus,Martynas,Sajus,19,1,,0,,,13:31,2,3,66,0,0,0,2,3,66,0,0,0,0,0,0,1,3,1,1,0,1,1,4,0,0,-21,4,M. Sajus,2:64
2,ALIAGA PETKIM SPOR,PTK,66,J. Floyd,Jehyve Jamal,Floyd,20,0,,1,,,20:19,3,3,100,0,0,0,3,3,100,0,0,0,3,0,3,3,2,1,1,0,3,1,6,0,0,-3,6,J. Floyd,2:66
