team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,FENERBAHÇE BEKO,236.1,250.0,"[76, 79, 92, 95, 98]",5,76|79|92|95|98,"['1:76', '1:79', '1:92', '1:95', '1:98']","['M. Mahmutoglu', 'T. Biberoviç', 'N. Melli', 'D. Hall', 'M. Jantunen']",1:76|1:79|1:92|1:95|1:98,Unknownx5,2,05:36:00,2,03:57:00,42,35,47,37
1,FENERBAHÇE BEKO,250.1,294.0,"[76, 77, 79, 93, 94]",5,76|77|79|93|94,"['1:76', '1:77', '1:79', '1:93', '1:94']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv']",1:76|1:77|1:79|1:93|1:94,Unknownx5,2,03:57:00,2,01:54:00,47,37,55,41
1,FENERBAHÇE BEKO,294.1,334.0,"[77, 78, 89, 93, 94]",5,77|78|89|93|94,"['1:77', '1:78', '1:89', '1:93', '1:94']","['J. Birsen', 'M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv']",1:77|1:78|1:89|1:93|1:94,Unknownx5,2,01:54:00,2,00:13:70,55,41,60,41
1,FENERBAHÇE BEKO,334.1,345.0,"[78, 89, 93, 94, 96]",5,78|89|93|94|96,"['1:78', '1:89', '1:93', '1:94', '1:96']","['M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker']",1:78|1:89|1:93|1:94|1:96,Unknownx5,2,00:13:70,3,10:00:00,60,41,60,41
1,FENERBAHÇE BEKO,345.1,411.0,"[79, 92, 95, 96, 98]",5,79|92|95|96|98,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",1:79|1:92|1:95|1:96|1:98,Unknownx5,3,10:00:00,3,06:05:00,60,41,74,48
1,FENERBAHÇE BEKO,411.1,419.0,"[77, 79, 95, 96, 98]",5,77|79|95|96|98,"['1:77', '1:79', '1:95', '1:96', '1:98']","['J. Birsen', 'T. Biberoviç', 'D. Hall', 'T. Tucker', 'M. Jantunen']",1:77|1:79|1:95|1:96|1:98,Unknownx5,3,06:05:00,3,05:26:00,74,48,74,50
1,FENERBAHÇE BEKO,419.1,458.0,"[79, 93, 94, 96, 98]",5,79|93|94|96|98,"['1:79', '1:93', '1:94', '1:96', '1:98']","['T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker', 'M. Jantunen']",1:79|1:93|1:94|1:96|1:98,Unknownx5,3,05:26:00,3,02:52:00,74,50,79,57
1,FENERBAHÇE BEKO,458.1,510.0,"[76, 89, 92, 93, 94]",5,76|89|92|93|94,"['1:76', '1:89', '1:92', '1:93', '1:94']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",1:76|1:89|1:92|1:93|1:94,Unknownx5,3,02:52:00,3,00:04:70,79,57,82,66
1,FENERBAHÇE BEKO,510.1,521.0,"[78, 89, 92, 93, 94]",5,78|89|92|93|94,"['1:78', '1:89', '1:92', '1:93', '1:94']","['M. Eksioglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",1:78|1:89|1:92|1:93|1:94,Unknownx5,3,00:04:70,4,10:00:00,82,66,82,66
1,FENERBAHÇE BEKO,521.1,578.0,"[76, 77, 78, 95, 98]",5,76|77|78|95|98,"['1:76', '1:77', '1:78', '1:95', '1:98']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'D. Hall', 'M. Jantunen']",1:76|1:77|1:78|1:95|1:98,Unknownx5,4,10:00:00,4,06:34:00,82,66,86,68
1,FENERBAHÇE BEKO,578.1,633.0,"[76, 77, 78, 79, 96]",5,76|77|78|79|96,"['1:76', '1:77', '1:78', '1:79', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'T. Biberoviç', 'T. Tucker']",1:76|1:77|1:78|1:79|1:96,Unknownx5,4,06:34:00,4,03:39:00,86,68,91,77
1,FENERBAHÇE BEKO,633.1,678.0,"[76, 77, 78, 93, 96]",5,76|77|78|93|96,"['1:76', '1:77', '1:78', '1:93', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'B. Colson Ii', 'T. Tucker']",1:76|1:77|1:78|1:93|1:96,Unknownx5,4,03:39:00,4,01:10:00,91,77,97,81
1,FENERBAHÇE BEKO,678.1,700.0,"[76, 77, 78, 89, 93]",5,76|77|78|89|93,"['1:76', '1:77', '1:78', '1:89', '1:93']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'O. Bitim', 'B. Colson Ii']",1:76|1:77|1:78|1:89|1:93,Unknownx5,4,01:10:00,4,00:00:00,97,81,105,83
2,ALIAGA PETKIM SPOR,1.0,63.0,"[42, 64, 65, 67, 68]",5,42|64|65|67|68,"['2:42', '2:64', '2:65', '2:67', '2:68']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke']",2:42|2:64|2:65|2:67|2:68,Unknownx5,1,10:00:00,1,05:18:00,0,0,11,9
2,ALIAGA PETKIM SPOR,63.1,77.0,"[42, 44, 64, 67, 68]",5,42|44|64|67|68,"['2:42', '2:44', '2:64', '2:67', '2:68']","['Y. Sonsirma', 'T. Sav', 'M. Sajus', 'D. Efianayi', 'Y. Franke']",2:42|2:44|2:64|2:67|2:68,Unknownx5,1,05:18:00,1,04:37:00,11,9,13,12
2,ALIAGA PETKIM SPOR,77.1,99.0,"[44, 64, 67, 68, 69]",5,44|64|67|68|69,"['2:44', '2:64', '2:67', '2:68', '2:69']","['T. Sav', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr']",2:44|2:64|2:67|2:68|2:69,Unknownx5,1,04:37:00,1,03:10:00,13,12,15,18
2,ALIAGA PETKIM SPOR,99.1,122.0,"[43, 66, 67, 69, 70]",5,43|66|67|69|70,"['2:43', '2:66', '2:67', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2:43|2:66|2:67|2:69|2:70,Unknownx5,1,03:10:00,1,02:09:00,15,18,20,20
2,ALIAGA PETKIM SPOR,122.1,201.0,"[43, 66, 68, 69, 70]",5,43|66|68|69|70,"['2:43', '2:66', '2:68', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",2:43|2:66|2:68|2:69|2:70,Unknownx5,1,02:09:00,2,07:30:00,20,20,33,37
2,ALIAGA PETKIM SPOR,201.1,222.0,"[42, 66, 67, 69, 70]",5,42|66|67|69|70,"['2:42', '2:66', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2:42|2:66|2:67|2:69|2:70,Unknownx5,2,07:30:00,2,06:30:00,33,37,35,39
2,ALIAGA PETKIM SPOR,222.1,267.0,"[42, 64, 67, 69, 70]",5,42|64|67|69|70,"['2:42', '2:64', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2:42|2:64|2:67|2:69|2:70,Unknownx5,2,06:30:00,2,03:19:00,35,39,39,49
2,ALIAGA PETKIM SPOR,267.1,277.0,"[42, 64, 67, 68, 70]",5,42|64|67|68|70,"['2:42', '2:64', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2:42|2:64|2:67|2:68|2:70,Unknownx5,2,03:19:00,2,02:36:00,39,49,39,52
2,ALIAGA PETKIM SPOR,277.1,321.0,"[42, 66, 67, 68, 70]",5,42|66|67|68|70,"['2:42', '2:66', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2:42|2:66|2:67|2:68|2:70,Unknownx5,2,02:36:00,2,00:47:80,39,52,41,57
2,ALIAGA PETKIM SPOR,321.1,336.0,"[42, 64, 67, 68, 70]",5,42|64|67|68|70,"['2:42', '2:64', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2:42|2:64|2:67|2:68|2:70,Unknownx5,2,00:47:80,2,00:13:70,41,57,41,60
2,ALIAGA PETKIM SPOR,336.1,353.0,"[42, 65, 67, 68, 70]",5,42|65|67|68|70,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2:42|2:65|2:67|2:68|2:70,Unknownx5,2,00:13:70,3,10:00:00,41,60,41,60
2,ALIAGA PETKIM SPOR,353.1,382.0,"[42, 64, 65, 67, 68]",5,42|64|65|67|68,"['2:42', '2:64', '2:65', '2:67', '2:68']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke']",2:42|2:64|2:65|2:67|2:68,Unknownx5,3,10:00:00,3,07:47:00,41,60,41,66
2,ALIAGA PETKIM SPOR,382.1,432.0,"[44, 65, 67, 68, 69]",5,44|65|67|68|69,"['2:44', '2:65', '2:67', '2:68', '2:69']","['T. Sav', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr']",2:44|2:65|2:67|2:68|2:69,Unknownx5,3,07:47:00,3,04:50:00,41,66,50,77
2,ALIAGA PETKIM SPOR,432.1,479.0,"[42, 65, 66, 68, 69]",5,42|65|66|68|69,"['2:42', '2:65', '2:66', '2:68', '2:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",2:42|2:65|2:66|2:68|2:69,Unknownx5,3,04:50:00,3,02:17:00,50,77,59,79
2,ALIAGA PETKIM SPOR,479.1,512.0,"[42, 65, 66, 67, 68]",5,42|65|66|67|68,"['2:42', '2:65', '2:66', '2:67', '2:68']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'Y. Franke']",2:42|2:65|2:66|2:67|2:68,Unknownx5,3,02:17:00,3,00:04:70,59,79,66,82
2,ALIAGA PETKIM SPOR,512.1,529.0,"[42, 65, 67, 68, 70]",5,42|65|67|68|70,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2:42|2:65|2:67|2:68|2:70,Unknownx5,3,00:04:70,4,10:00:00,66,82,66,82
2,ALIAGA PETKIM SPOR,529.1,582.0,"[42, 65, 66, 67, 70]",5,42|65|66|67|70,"['2:42', '2:65', '2:66', '2:67', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'U. Utomi']",2:42|2:65|2:66|2:67|2:70,Unknownx5,4,10:00:00,4,06:34:00,66,82,68,86
2,ALIAGA PETKIM SPOR,582.1,616.0,"[44, 67, 68, 69, 70]",5,44|67|68|69|70,"['2:44', '2:67', '2:68', '2:69', '2:70']","['T. Sav', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",2:44|2:67|2:68|2:69|2:70,Unknownx5,4,06:34:00,4,04:31:00,68,86,74,90
2,ALIAGA PETKIM SPOR,616.1,635.0,"[42, 44, 68, 69, 70]",5,42|44|68|69|70,"['2:42', '2:44', '2:68', '2:69', '2:70']","['Y. Sonsirma', 'T. Sav', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",2:42|2:44|2:68|2:69|2:70,Unknownx5,4,04:31:00,4,03:39:00,74,90,77,91
2,ALIAGA PETKIM SPOR,635.1,650.0,"[42, 65, 66, 68, 69]",5,42|65|66|68|69,"['2:42', '2:65', '2:66', '2:68', '2:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",2:42|2:65|2:66|2:68|2:69,Unknownx5,4,03:39:00,4,02:50:00,77,91,79,91
2,ALIAGA PETKIM SPOR,650.1,691.0,"[42, 65, 66, 67, 68]",5,42|65|66|67|68,"['2:42', '2:65', '2:66', '2:67', '2:68']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'Y. Franke']",2:42|2:65|2:66|2:67|2:68,Unknownx5,4,02:50:00,4,00:34:80,79,91,83,102
2,ALIAGA PETKIM SPOR,691.1,700.0,"[46, 65, 66, 67, 68]",5,46|65|66|67|68,"['2:46', '2:65', '2:66', '2:67', '2:68']","['K. Soyuçayli', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'Y. Franke']",2:46|2:65|2:66|2:67|2:68,Unknownx5,4,00:34:80,4,00:00:00,83,102,83,105
